00:32:00, 32, dairy
00:33:00, 2, fruit
00:33:00, 12, checkout
00:33:00, 16, checkout
00:33:00, 20, dairy
00:33:00, 24, fruit
00:33:00, 26, dairy
00:33:00, 27, spices
00:33:00, 29, fruit
00:33:00, 30, dairy
00:33:00, 31, drinks
00:33:00, 32, dairy
00:33:00, 33, fruit
00:34:00, 2, fruit
00:34:00, 20, dairy
00:34:00, 24, fruit
00:34:00, 26, drinks
00:34:00, 27, dairy
00:34:00, 29, fruit
00:34:00, 30, dairy
00:34:00, 31, checkout
00:34:00, 32, dairy
00:34:00, 33, fruit
00:34:00, 34, spices
00:35:00, 2, fruit
00:35:00, 20, dairy
00:35:00, 24, fruit
00:35:00, 26, checkout
00:35:00, 27, spices
00:35:00, 29, dairy
00:35:00, 30, dairy
00:35:00, 32, dairy
00:35:00, 33, fruit
00:35:00, 34, spices
00:35:00, 35, spices
00:36:00, 2, fruit
00:36:00, 20, dairy
00:36:00, 24, fruit
00:36:00, 27, checkout
00:36:00, 29, dairy
00:36:00, 30, dairy
00:36:00, 32, drinks
00:36:00, 33, fruit
00:36:00, 34, spices
00:36:00, 35, spices
00:36:00, 36, fruit
00:37:00, 2, fruit
00:37:00, 20, dairy
00:37:00, 24, fruit
00:37:00, 29, dairy
00:37:00, 30, dairy
00:37:00, 32, drinks
00:37:00, 33, checkout
00:37:00, 34, spices
00:37:00, 35, spices
00:37:00, 36, fruit
00:37:00, 37, checkout
00:38:00, 2, fruit
00:38:00, 20, dairy
00:38:00, 24, spices
00:38:00, 29, dairy
00:38:00, 30, dairy
00:38:00, 32, drinks
00:38:00, 34, spices
00:38:00, 35, spices
00:38:00, 36, fruit
00:38:00, 38, checkout
00:39:00, 2, fruit
00:39:00, 20, dairy
00:39:00, 24, fruit
00:39:00, 29, dairy
00:39:00, 30, spices
00:39:00, 32, drinks
00:39:00, 34, spices
00:39:00, 35, spices
00:39:00, 36, fruit
00:39:00, 39, spices
00:40:00, 2, fruit
00:40:00, 20, dairy
00:40:00, 24, fruit
00:40:00, 29, dairy
00:40:00, 30, spices
00:40:00, 32, spices
00:40:00, 34, dairy
00:40:00, 35, spices
00:40:00, 36, drinks
00:40:00, 39, spices
00:40:00, 40, fruit
00:41:00, 2, fruit
00:41:00, 20, dairy
00:41:00, 24, fruit
00:41:00, 29, dairy
00:41:00, 30, drinks
00:41:00, 32, spices
00:41:00, 34, dairy
00:41:00, 35, spices
00:41:00, 36, checkout
00:41:00, 39, spices
00:41:00, 40, fruit
00:41:00, 41, dairy
00:42:00, 2, fruit
00:42:00, 20, dairy
00:42:00, 24, fruit
00:42:00, 29, dairy
00:42:00, 30, fruit
00:42:00, 32, spices
00:42:00, 34, dairy
00:42:00, 35, spices
00:42:00, 39, checkout
00:42:00, 40, fruit
00:42:00, 41, dairy
00:42:00, 42, fruit
00:43:00, 2, fruit
00:43:00, 20, dairy
00:43:00, 24, fruit
00:43:00, 29, dairy
00:43:00, 30, fruit
00:43:00, 32, spices
00:43:00, 34, dairy
00:43:00, 35, dairy
00:43:00, 40, spices
00:43:00, 41, dairy
00:43:00, 42, checkout
00:43:00, 43, fruit
00:44:00, 2, fruit
00:44:00, 20, dairy
00:44:00, 24, fruit
00:44:00, 29, dairy
00:44:00, 30, fruit
00:44:00, 32, spices
00:44:00, 34, dairy
00:44:00, 35, dairy
00:44:00, 40, spices
00:44:00, 41, dairy
00:44:00, 43, fruit
00:44:00, 44, fruit
00:45:00, 2, fruit
00:45:00, 20, dairy
00:45:00, 24, fruit
00:45:00, 29, fruit
00:45:00, 30, fruit
00:45:00, 32, spices
00:45:00, 34, dairy
00:45:00, 35, dairy
00:45:00, 40, spices
00:45:00, 41, dairy
00:45:00, 43, fruit
00:45:00, 44, checkout
00:45:00, 45, fruit
00:46:00, 2, fruit
00:46:00, 20, dairy
00:46:00, 24, checkout
00:46:00, 29, fruit
00:46:00, 30, fruit
00:46:00, 32, spices
00:46:00, 34, dairy
00:46:00, 35, dairy
00:46:00, 40, spices
00:46:00, 41, dairy
00:46:00, 43, checkout
00:46:00, 45, fruit
00:46:00, 46, drinks
00:47:00, 2, drinks
00:47:00, 20, checkout
00:47:00, 29, fruit
00:47:00, 30, fruit
00:47:00, 32, spices
00:47:00, 34, spices
00:47:00, 35, dairy
00:47:00, 40, spices
00:47:00, 41, fruit
00:47:00, 45, fruit
00:47:00, 46, drinks
00:47:00, 47, drinks
00:48:00, 2, drinks
00:48:00, 29, fruit
00:48:00, 30, fruit
00:48:00, 32, spices
00:48:00, 34, spices
00:48:00, 35, dairy
00:48:00, 40, checkout
00:48:00, 41, fruit
00:48:00, 45, spices
00:48:00, 46, drinks
00:48:00, 47, drinks
00:48:00, 48, dairy
00:49:00, 2, drinks
00:49:00, 29, fruit
00:49:00, 30, fruit
00:49:00, 32, spices
00:49:00, 34, spices
00:49:00, 35, dairy
00:49:00, 41, checkout
00:49:00, 45, checkout
00:49:00, 46, checkout
00:49:00, 47, checkout
00:49:00, 48, dairy
00:49:00, 49, drinks
00:50:00, 2, spices
00:50:00, 29, drinks
00:50:00, 30, fruit
00:50:00, 32, spices
00:50:00, 34, drinks
00:50:00, 35, dairy
00:50:00, 48, dairy
00:50:00, 49, drinks
00:50:00, 50, drinks
00:51:00, 2, drinks
00:51:00, 29, drinks
00:51:00, 30, fruit
00:51:00, 32, spices
00:51:00, 34, spices
00:51:00, 35, dairy
00:51:00, 48, checkout
00:51:00, 49, fruit
00:51:00, 50, drinks
00:51:00, 51, fruit
00:52:00, 2, drinks
00:52:00, 29, drinks
00:52:00, 30, fruit
00:52:00, 32, spices
00:52:00, 34, dairy
00:52:00, 35, dairy
00:52:00, 49, fruit
00:52:00, 50, checkout
00:52:00, 51, fruit
00:52:00, 52, spices
00:53:00, 2, spices
00:53:00, 29, checkout
00:53:00, 30, fruit
00:53:00, 32, drinks
00:53:00, 34, dairy
00:53:00, 35, dairy
00:53:00, 49, fruit
00:53:00, 51, fruit
00:53:00, 52, spices
00:53:00, 53, spices
00:54:00, 2, checkout
00:54:00, 30, fruit
00:54:00, 32, fruit
00:54:00, 34, dairy
00:54:00, 35, fruit
00:54:00, 49, checkout
00:54:00, 51, fruit
00:54:00, 52, spices
00:54:00, 53, spices
00:54:00, 54, fruit
00:55:00, 30, fruit
00:55:00, 32, fruit
00:55:00, 34, dairy
00:55:00, 35, fruit
00:55:00, 51, fruit
00:55:00, 52, spices
00:55:00, 53, spices
00:55:00, 54, fruit
00:55:00, 55, spices
00:56:00, 30, fruit
00:56:00, 32, fruit
00:56:00, 34, dairy
00:56:00, 35, fruit
00:56:00, 51, fruit
00:56:00, 52, spices
00:56:00, 53, spices
00:56:00, 54, dairy
00:56:00, 55, spices
00:56:00, 56, fruit
00:57:00, 30, fruit
00:57:00, 32, fruit
00:57:00, 34, dairy
00:57:00, 35, fruit
00:57:00, 51, dairy
00:57:00, 52, spices
00:57:00, 53, spices
00:57:00, 54, dairy
00:57:00, 55, spices
00:57:00, 56, checkout
00:57:00, 57, fruit
00:58:00, 30, checkout
00:58:00, 32, fruit
00:58:00, 34, dairy
00:58:00, 35, fruit
00:58:00, 51, dairy
00:58:00, 52, dairy
00:58:00, 53, spices
00:58:00, 54, dairy
00:58:00, 55, spices
00:58:00, 57, fruit
00:58:00, 58, spices
00:59:00, 32, dairy
00:59:00, 34, dairy
00:59:00, 35, fruit
00:59:00, 51, dairy
00:59:00, 52, dairy
00:59:00, 53, drinks
00:59:00, 54, dairy
00:59:00, 55, spices
00:59:00, 57, dairy
00:59:00, 58, drinks
00:59:00, 59, fruit
01:00:00, 32, dairy
01:00:00, 34, dairy
01:00:00, 35, fruit
01:00:00, 51, dairy
01:00:00, 52, dairy
01:00:00, 53, checkout
01:00:00, 54, dairy
01:00:00, 55, spices
01:00:00, 57, dairy
01:00:00, 58, drinks
01:00:00, 59, fruit
01:00:00, 60, checkout
01:01:00, 32, dairy
01:01:00, 34, dairy
01:01:00, 35, fruit
01:01:00, 51, dairy
01:01:00, 52, dairy
01:01:00, 54, dairy
01:01:00, 55, spices
01:01:00, 57, dairy
01:01:00, 58, drinks
01:01:00, 59, fruit
01:01:00, 61, checkout
01:02:00, 32, dairy
01:02:00, 34, dairy
01:02:00, 35, fruit
01:02:00, 51, dairy
01:02:00, 52, dairy
01:02:00, 54, dairy
01:02:00, 55, dairy
01:02:00, 57, dairy
01:02:00, 58, checkout
01:02:00, 59, fruit
01:02:00, 62, fruit
01:03:00, 32, dairy
01:03:00, 34, dairy
01:03:00, 35, fruit
01:03:00, 51, dairy
01:03:00, 52, dairy
01:03:00, 54, dairy
01:03:00, 55, dairy
01:03:00, 57, dairy
01:03:00, 59, fruit
01:03:00, 62, fruit
01:03:00, 63, fruit
01:04:00, 32, dairy
01:04:00, 34, dairy
01:04:00, 35, fruit
01:04:00, 51, dairy
01:04:00, 52, dairy
01:04:00, 54, dairy
01:04:00, 55, dairy
01:04:00, 57, dairy
01:04:00, 59, fruit
01:04:00, 62, fruit
01:04:00, 63, fruit
01:04:00, 64, dairy
01:05:00, 32, dairy
01:05:00, 34, dairy
01:05:00, 35, fruit
01:05:00, 51, dairy
01:05:00, 52, dairy
01:05:00, 54, checkout
01:05:00, 55, dairy
01:05:00, 57, dairy
01:05:00, 59, fruit
01:05:00, 62, checkout
01:05:00, 63, fruit
01:05:00, 64, dairy
01:05:00, 65, dairy
01:06:00, 32, checkout
01:06:00, 34, dairy
01:06:00, 35, fruit
01:06:00, 51, dairy
01:06:00, 52, dairy
01:06:00, 55, dairy
01:06:00, 57, dairy
01:06:00, 59, fruit
01:06:00, 63, fruit
01:06:00, 64, dairy
01:06:00, 65, dairy
01:06:00, 66, spices
01:07:00, 34, dairy
01:07:00, 35, fruit
01:07:00, 51, dairy
01:07:00, 52, dairy
01:07:00, 55, dairy
01:07:00, 57, dairy
01:07:00, 59, fruit
01:07:00, 63, fruit
01:07:00, 64, dairy
01:07:00, 65, dairy
01:07:00, 66, spices
01:07:00, 67, drinks
01:08:00, 34, dairy
01:08:00, 35, checkout
01:08:00, 51, dairy
01:08:00, 52, dairy
01:08:00, 55, dairy
01:08:00, 57, dairy
01:08:00, 59, fruit
01:08:00, 63, fruit
01:08:00, 64, dairy
01:08:00, 65, dairy
01:08:00, 66, spices
01:08:00, 67, dairy
01:08:00, 68, spices
01:09:00, 34, dairy
01:09:00, 51, dairy
01:09:00, 52, dairy
01:09:00, 55, dairy
01:09:00, 57, dairy
01:09:00, 59, fruit
01:09:00, 63, dairy
01:09:00, 64, fruit
01:09:00, 65, dairy
01:09:00, 66, spices
01:09:00, 67, dairy
01:09:00, 68, spices
01:09:00, 69, fruit
01:10:00, 34, dairy
01:10:00, 51, dairy
01:10:00, 52, dairy
01:10:00, 55, dairy
01:10:00, 57, dairy
01:10:00, 59, fruit
01:10:00, 63, drinks
01:10:00, 64, fruit
01:10:00, 65, checkout
01:10:00, 66, spices
01:10:00, 67, dairy
01:10:00, 68, drinks
01:10:00, 69, fruit
01:10:00, 70, checkout
01:11:00, 34, dairy
01:11:00, 51, dairy
01:11:00, 52, checkout
01:11:00, 55, dairy
01:11:00, 57, dairy
01:11:00, 59, fruit
01:11:00, 63, checkout
01:11:00, 64, fruit
01:11:00, 66, dairy
01:11:00, 67, dairy
01:11:00, 68, drinks
01:11:00, 69, fruit
01:11:00, 71, spices
01:12:00, 34, dairy
01:12:00, 51, dairy
01:12:00, 55, checkout
01:12:00, 57, dairy
01:12:00, 59, fruit
01:12:00, 64, fruit
01:12:00, 66, dairy
01:12:00, 67, dairy
01:12:00, 68, fruit
01:12:00, 69, fruit
01:12:00, 71, spices
01:12:00, 72, checkout
01:13:00, 34, drinks
01:13:00, 51, dairy
01:13:00, 57, dairy
01:13:00, 59, drinks
01:13:00, 64, fruit
01:13:00, 66, dairy
01:13:00, 67, dairy
01:13:00, 68, fruit
01:13:00, 69, fruit
01:13:00, 71, spices
01:13:00, 73, dairy
01:14:00, 34, fruit
01:14:00, 51, dairy
01:14:00, 57, dairy
01:14:00, 59, drinks
01:14:00, 64, fruit
01:14:00, 66, dairy
01:14:00, 67, dairy
01:14:00, 68, fruit
01:14:00, 69, checkout
01:14:00, 71, spices
01:14:00, 73, dairy
01:14:00, 74, dairy
01:15:00, 34, fruit
01:15:00, 51, dairy
01:15:00, 57, dairy
01:15:00, 59, drinks
01:15:00, 64, fruit
01:15:00, 66, dairy
01:15:00, 67, dairy
01:15:00, 68, spices
01:15:00, 71, spices
01:15:00, 73, dairy
01:15:00, 74, dairy
01:15:00, 75, drinks
01:16:00, 34, fruit
01:16:00, 51, dairy
01:16:00, 57, spices
01:16:00, 59, checkout
01:16:00, 64, spices
01:16:00, 66, dairy
01:16:00, 67, dairy
01:16:00, 68, spices
01:16:00, 71, spices
01:16:00, 73, drinks
01:16:00, 74, dairy
01:16:00, 75, drinks
01:16:00, 76, dairy
01:17:00, 34, fruit
01:17:00, 51, checkout
01:17:00, 57, spices
01:17:00, 64, dairy
01:17:00, 66, dairy
01:17:00, 67, dairy
01:17:00, 68, dairy
01:17:00, 71, checkout
01:17:00, 73, drinks
01:17:00, 74, dairy
01:17:00, 75, spices
01:17:00, 76, drinks
01:17:00, 77, spices
01:18:00, 34, fruit
01:18:00, 57, spices
01:18:00, 64, dairy
01:18:00, 66, dairy
01:18:00, 67, dairy
01:18:00, 68, dairy
01:18:00, 73, checkout
01:18:00, 74, fruit
01:18:00, 75, spices
01:18:00, 76, drinks
01:18:00, 77, spices
01:18:00, 78, dairy
01:19:00, 34, fruit
01:19:00, 57, fruit
01:19:00, 64, dairy
01:19:00, 66, fruit
01:19:00, 67, dairy
01:19:00, 68, dairy
01:19:00, 74, dairy
01:19:00, 75, spices
01:19:00, 76, drinks
01:19:00, 77, spices
01:19:00, 78, drinks
01:19:00, 79, fruit
01:20:00, 34, fruit
01:20:00, 57, checkout
01:20:00, 64, dairy
01:20:00, 66, fruit
01:20:00, 67, dairy
01:20:00, 68, dairy
01:20:00, 74, dairy
01:20:00, 75, fruit
01:20:00, 76, drinks
01:20:00, 77, spices
01:20:00, 78, drinks
01:20:00, 79, fruit
01:20:00, 80, dairy
01:21:00, 34, checkout
01:21:00, 64, dairy
01:21:00, 66, fruit
01:21:00, 67, dairy
01:21:00, 68, dairy
01:21:00, 74, dairy
01:21:00, 75, checkout
01:21:00, 76, checkout
01:21:00, 77, checkout
01:21:00, 78, drinks
01:21:00, 79, checkout
01:21:00, 80, checkout
01:21:00, 81, dairy
01:22:00, 64, dairy
01:22:00, 66, fruit
01:22:00, 67, checkout
01:22:00, 68, dairy
01:22:00, 74, dairy
01:22:00, 78, drinks
01:22:00, 81, dairy
01:22:00, 82, dairy
01:23:00, 64, dairy
01:23:00, 66, fruit
01:23:00, 68, checkout
01:23:00, 74, dairy
01:23:00, 78, drinks
01:23:00, 81, dairy
01:23:00, 82, dairy
01:23:00, 83, dairy
01:24:00, 64, dairy
01:24:00, 66, fruit
01:24:00, 74, dairy
01:24:00, 78, drinks
01:24:00, 81, dairy
01:24:00, 82, dairy
01:24:00, 83, dairy
01:24:00, 84, drinks
01:25:00, 64, fruit
01:25:00, 66, fruit
01:25:00, 74, dairy
01:25:00, 78, drinks
01:25:00, 81, dairy
01:25:00, 82, checkout
01:25:00, 83, dairy
01:25:00, 84, checkout
01:25:00, 85, fruit
01:26:00, 64, fruit
01:26:00, 66, fruit
01:26:00, 74, dairy
01:26:00, 78, drinks
01:26:00, 81, dairy
01:26:00, 83, dairy
01:26:00, 85, checkout
01:26:00, 86, drinks
01:27:00, 64, spices
01:27:00, 66, dairy
01:27:00, 74, dairy
01:27:00, 78, drinks
01:27:00, 81, dairy
01:27:00, 83, dairy
01:27:00, 86, drinks
01:27:00, 87, fruit
01:28:00, 64, spices
01:28:00, 66, dairy
01:28:00, 74, checkout
01:28:00, 78, drinks
01:28:00, 81, dairy
01:28:00, 83, dairy
01:28:00, 86, drinks
01:28:00, 87, fruit
01:28:00, 88, drinks
01:29:00, 64, spices
01:29:00, 66, fruit
01:29:00, 78, checkout
01:29:00, 81, dairy
01:29:00, 83, dairy
01:29:00, 86, checkout
01:29:00, 87, fruit
01:29:00, 88, fruit
01:29:00, 89, spices
01:30:00, 64, spices
01:30:00, 66, checkout
01:30:00, 81, drinks
01:30:00, 83, dairy
01:30:00, 87, fruit
01:30:00, 88, fruit
01:30:00, 89, spices
01:30:00, 90, dairy
01:31:00, 64, spices
01:31:00, 81, checkout
01:31:00, 83, dairy
01:31:00, 87, spices
01:31:00, 88, spices
01:31:00, 89, spices
01:31:00, 90, dairy
01:31:00, 91, fruit
01:32:00, 64, spices
01:32:00, 83, dairy
01:32:00, 87, dairy
01:32:00, 88, spices
01:32:00, 89, drinks
01:32:00, 90, dairy
01:32:00, 91, fruit
01:32:00, 92, checkout
01:33:00, 64, drinks
01:33:00, 83, dairy
01:33:00, 87, dairy
01:33:00, 88, drinks
01:33:00, 89, drinks
01:33:00, 90, dairy
01:33:00, 91, fruit
01:33:00, 93, spices
01:34:00, 64, checkout
01:34:00, 83, dairy
01:34:00, 87, dairy
01:34:00, 88, drinks
01:34:00, 89, drinks
01:34:00, 90, spices
01:34:00, 91, fruit
01:34:00, 93, fruit
01:34:00, 94, dairy
01:35:00, 83, dairy
01:35:00, 87, dairy
01:35:00, 88, drinks
01:35:00, 89, drinks
01:35:00, 90, dairy
01:35:00, 91, fruit
01:35:00, 93, fruit
01:35:00, 94, dairy
01:35:00, 95, checkout
01:36:00, 83, dairy
01:36:00, 87, dairy
01:36:00, 88, spices
01:36:00, 89, drinks
01:36:00, 90, dairy
01:36:00, 91, fruit
01:36:00, 93, fruit
01:36:00, 94, dairy
01:36:00, 96, dairy
01:37:00, 83, dairy
01:37:00, 87, fruit
01:37:00, 88, spices
01:37:00, 89, drinks
01:37:00, 90, dairy
01:37:00, 91, fruit
01:37:00, 93, fruit
01:37:00, 94, dairy
01:37:00, 96, checkout
01:37:00, 97, fruit
01:38:00, 83, dairy
01:38:00, 87, fruit
01:38:00, 88, spices
01:38:00, 89, drinks
01:38:00, 90, dairy
01:38:00, 91, fruit
01:38:00, 93, fruit
01:38:00, 94, dairy
01:38:00, 97, checkout
01:38:00, 98, spices
01:39:00, 83, dairy
01:39:00, 87, drinks
01:39:00, 88, dairy
01:39:00, 89, drinks
01:39:00, 90, dairy
01:39:00, 91, checkout
01:39:00, 93, fruit
01:39:00, 94, dairy
01:39:00, 98, spices
01:39:00, 99, fruit
01:40:00, 83, dairy
01:40:00, 87, spices
01:40:00, 88, drinks
01:40:00, 89, drinks
01:40:00, 90, dairy
01:40:00, 93, fruit
01:40:00, 94, dairy
01:40:00, 98, fruit
01:40:00, 99, fruit
01:40:00, 100, spices
01:41:00, 83, dairy
01:41:00, 87, spices
01:41:00, 88, fruit
01:41:00, 89, spices
01:41:00, 90, checkout
01:41:00, 93, dairy
01:41:00, 94, dairy
01:41:00, 98, spices
01:41:00, 99, fruit
01:41:00, 100, spices
01:41:00, 101, checkout
01:42:00, 83, dairy
01:42:00, 87, spices
01:42:00, 88, fruit
01:42:00, 89, spices
01:42:00, 93, dairy
01:42:00, 94, dairy
01:42:00, 98, spices
01:42:00, 99, drinks
01:42:00, 100, spices
01:42:00, 102, dairy
01:43:00, 83, dairy
01:43:00, 87, spices
01:43:00, 88, fruit
01:43:00, 89, spices
01:43:00, 93, dairy
01:43:00, 94, dairy
01:43:00, 98, spices
01:43:00, 99, drinks
01:43:00, 100, spices
01:43:00, 102, dairy
01:43:00, 103, spices
01:44:00, 83, dairy
01:44:00, 87, spices
01:44:00, 88, fruit
01:44:00, 89, spices
01:44:00, 93, dairy
01:44:00, 94, dairy
01:44:00, 98, spices
01:44:00, 99, drinks
01:44:00, 100, drinks
01:44:00, 102, dairy
01:44:00, 103, drinks
01:44:00, 104, fruit
01:45:00, 83, dairy
01:45:00, 87, dairy
01:45:00, 88, fruit
01:45:00, 89, spices
01:45:00, 93, dairy
01:45:00, 94, dairy
01:45:00, 98, checkout
01:45:00, 99, drinks
01:45:00, 100, drinks
01:45:00, 102, dairy
01:45:00, 103, drinks
01:45:00, 104, fruit
01:45:00, 105, spices
01:46:00, 83, dairy
01:46:00, 87, checkout
01:46:00, 88, fruit
01:46:00, 89, spices
01:46:00, 93, drinks
01:46:00, 94, dairy
01:46:00, 99, drinks
01:46:00, 100, checkout
01:46:00, 102, dairy
01:46:00, 103, spices
01:46:00, 104, fruit
01:46:00, 105, spices
01:46:00, 106, drinks
01:47:00, 83, dairy
01:47:00, 88, fruit
01:47:00, 89, spices
01:47:00, 93, drinks
01:47:00, 94, dairy
01:47:00, 99, drinks
01:47:00, 102, dairy
01:47:00, 103, spices
01:47:00, 104, fruit
01:47:00, 105, spices
01:47:00, 106, checkout
01:47:00, 107, spices
01:48:00, 83, dairy
01:48:00, 88, fruit
01:48:00, 89, spices
01:48:00, 93, drinks
01:48:00, 94, dairy
01:48:00, 99, drinks
01:48:00, 102, dairy
01:48:00, 103, dairy
01:48:00, 104, fruit
01:48:00, 105, dairy
01:48:00, 107, spices
01:48:00, 108, dairy
01:49:00, 83, dairy
01:49:00, 88, fruit
01:49:00, 89, spices
01:49:00, 93, drinks
01:49:00, 94, dairy
01:49:00, 99, drinks
01:49:00, 102, dairy
01:49:00, 103, dairy
01:49:00, 104, dairy
01:49:00, 105, dairy
01:49:00, 107, spices
01:49:00, 108, dairy
01:49:00, 109, drinks
01:50:00, 83, dairy
01:50:00, 88, fruit
01:50:00, 89, spices
01:50:00, 93, drinks
01:50:00, 94, dairy
01:50:00, 99, drinks
01:50:00, 102, dairy
01:50:00, 103, dairy
01:50:00, 104, dairy
01:50:00, 105, dairy
01:50:00, 107, spices
01:50:00, 108, dairy
01:50:00, 109, fruit
01:50:00, 110, checkout
01:51:00, 83, dairy
01:51:00, 88, fruit
01:51:00, 89, fruit
01:51:00, 93, checkout
